Name,Age,Health Index,Family Size,family income
"Rascoe, Burton,",991,0.3847184542379899,82,414463
"Roth, Philip,",1220,0.21687689021292877,56,266514
"Corgan,",19,0.8258307852527017,55,74598
"Cummings,",504,0.9324865113331718,51,1547549
"Harry,",105,0.8940418202288171,38,389090
"Brando,",94,0.7265086252039865,56,1396968
"Saul, John Ralston,",827,0.769891098814769,66,1594769
"Alex,",780,0.4040217716286836,52,585691
"George E. P.,",519,0.16978677044692314,23,1339573
"Damon,",243,0.5200276711470977,29,873750
"Louis E.,",844,0.9800892136242925,87,1124099
"Jäätteenmäki,",703,0.29184869243983547,65,788375
"Peg,",1090,0.3844183949502149,75,142144
"Cao,",677,0.7171599533368904,38,944503
"William,",1239,0.15970781807218992,88,122636
"Meir,",213,0.7297260030284844,86,1653747
"Kaczynski,",485,0.3398835087473354,51,966325
"Hayek,",687,0.9868202652364574,86,1198188
"James I of England,",140,0.00904658155979865,34,1004435
"Courtney,",1082,0.1333754384170457,16,607862
"Davis,",173,0.1729798841755673,24,993365
"Elmore,",676,0.4017999151930046,41,1255855
"Bohr,",690,0.14906234963392218,11,1128783
"Herbert,",441,0.6967241732024382,82,148559
"Hussein,",488,0.03033312524653542,68,407466
"Miller, Henry,",250,0.0838141244356978,34,108595
"Abraham Joshua,",1241,0.019857268617164525,74,1372578
"Catman,",1268,0.254299693360297,84,222485
"Friedrich,",589,0.12320968691944922,70,464479
"Owsen, Dan,",1101,0.3833037156485032,0,440205
"Max,",149,0.3738592055566772,7,621356
"Johnson,",842,0.9024062398505595,74,1186332
"Jung,",1227,0.2039491382333365,23,1656136
"Hathaway,",447,0.6739369015633537,31,1445227
"Palahniuk, Chuck,",1203,0.5856946908650376,63,594026
"José,",894,0.7381945187744546,17,448485
"Maher,",341,0.07902943374309346,18,1360033
"Gephardt,",415,0.3547326350942299,71,1377101
"Matisse,",522,0.4609224316833799,13,858765
"Peter F.,",207,0.1732475574190151,20,461149
"Sir Robert,",1193,0.8512320631191422,2,1066118
"Emir,",1086,0.963969537760904,0,659892
"Mariah,",669,0.9831717780229657,66,455197
"Mitchell, Joni,",711,0.021155419874878678,13,1692980
"Solange,",537,0.3057737873161388,35,145173
"Frances,",644,0.8321959637528612,55,800514
"Gr-Gy,",919,0.07168442792526386,11,763415
"Housman,",1133,0.5682621137488522,63,1399493
"Mills, C. Wright,",690,0.047694427590298516,64,1477487
"Hedges,",36,0.7078417096908358,78,1258117
"Jean-Louis,",4,0.8292677167891834,64,1783029
"Adams,",282,0.18220106001925418,58,1035983
"George,",343,0.44714885002389715,5,23652
"Mullally, Megan,",412,0.9714106857261942,12,835826
"Rockefeller, John D.,",927,0.1357484026984611,48,948001
"Barclay,",608,0.26166614788675346,9,227738
"Limbaugh,",202,0.5516034841162019,68,323350
"Jack,",558,0.1983140745180364,52,1435776
"Rush,",924,0.0642245375280881,53,1665063
"J. McV.,",238,0.5889203316694089,87,898460
"Jesus Christ,",40,0.24633360347603095,82,980474
"Sir Robert Sidney,",777,0.3153995432152581,84,1541741
"Jackson,",258,0.9182403890347165,34,1104195
"Durrell,",1152,0.1089965060746142,70,1456281
"Lamb,",985,0.9201012150564155,80,770808
"Kronrod,",745,0.6509459305754282,88,815256
"Ralston,",74,0.21759340335103494,26,1742179
"Savitri Devi,",207,0.21384076409624841,67,1299319
"Graeme,",137,0.34533502388288695,29,574986
"Steve,",537,0.32817128855396305,14,486832
"Li Bai,",263,0.5372342998965537,37,378741
"Joe,",1141,0.06545029575201988,11,608307
"Auden,",892,0.823649909703708,44,271273
"DeGeneres,",450,0.4945334573147008,84,857434
"LeoneBattista,",852,0.38656226238794056,24,296944
"Kennedy,",1235,0.7041444634053561,27,772340
"Russ,",1043,0.9374283435324537,34,1634677
"Tony,",1186,0.37278319031153595,15,983253
"Mariah,",494,0.3433751722719016,71,1062024
"Bob,",454,0.5979828447844346,59,784713
"Jonah,",129,0.8985405651204426,64,699200
"Miller, Walter M. ,",119,0.7199738098288929,46,371556
"Eric,",91,0.9818117394755149,19,660678
"Fox,",560,0.23082218533074517,32,726279
"Friedrich Gottlieb,",923,0.26586009171101965,41,663304
"Roberto,",305,0.26276187610778445,29,691161
"Sagan, Carl,",136,0.051503677980978435,69,1687622
"Idle,",85,0.7316143868165057,55,1211288
"Mustaine, Dave,",220,0.914903872310071,43,765407
"Jack,",1238,0.7340621192138072,61,1303948
"Dylan,",201,0.9985824343284149,14,76212
"Blake,",262,0.3650075569436192,34,57509
"Edward,",524,0.8977170456208867,47,1044584
"Heinlein,",1044,0.3085464828080553,7,334166
"Henry,",34,0.2519242363149695,23,1321007
"Søren Aabye,",719,0.16504238535046678,48,1214553
"Melua,",941,0.7236930806688651,12,1041589
"JohnQuincy,",1215,0.9574742092535159,84,15523
"Raskin, Jef,",855,0.13560665513589043,29,721847
"Bertolt,",1270,0.7825186675036312,64,1578068
"Kerry,",835,0.9443397227736675,2,851298
"Byrne,",268,0.7735542311277205,49,276809
"musical group,",1150,0.22307308856571784,27,725572
"Guderian,",1111,0.023195162091432353,78,464833
"Kempton,",1169,0.5615647960361091,82,285832
"William,",321,0.7731210152012418,51,189676
"Escher,",888,0.6061339051248823,31,1430444
"Jeffrey,",654,0.5821680141965405,2,1683990
"Rushton, Willie,",641,0.24429923138214338,79,1166175
"Golda,",251,0.24205177408531986,0,940716
"Jean de,",1131,0.7760207953093193,62,1457334
"Thomas,",92,0.9074364269944828,48,179801
"Adams,",1168,0.13372709146582318,16,845096
"Michael,",1021,0.7025239974524663,62,1062004
"Holt,",850,0.7077202509315057,69,198795
"Robert F.,",1001,0.9538660162357462,83,477157
"Diana,",323,0.8990021094930171,49,847789
"Buñuel,",1037,0.13965945261846024,0,1401435
"Manson,",731,0.6337629483895602,60,241069
"Gaye,",903,0.5987126229276228,39,197576
"Sa-Se,",1106,0.832987247620725,69,182214
"Rael,",520,0.8794237500708337,72,1461310
"Kipling,",31,0.23866241596486848,31,513300
"Jack,",401,0.4329007834471261,44,692123
"Eduard,",703,0.43207712208631044,19,882828
"Nick,",937,0.7029889981704506,23,1597555
"Caroline,",1166,0.909659352027921,59,167572
"Stewart,",951,0.6757548248326748,62,1022999
"David,",199,0.609651012200812,71,37882
"Rebecca,",1025,0.4376968566726812,32,74871
"Bakhtiari,",1191,0.9188466460763619,10,114378
"Huffington,",464,0.9694293260390942,57,1710685
"Robinson, Kim Stanley,",1231,0.30408721592560295,14,851252
"Atatürk,",647,0.6915625761985785,3,958013
"Bainimarama,",20,0.8117717536533947,83,414962
"Muhammad, Holy Prophet,",496,0.36167786640163757,85,858669
"Sherman,",469,0.4350600854415113,82,1473560
"Frank,",946,0.09785367322968919,35,999254
"Chuang Chou ,",819,0.5687866871630884,33,1597437
"Huxley,",567,0.8837493274735535,37,620794
"John,",663,0.5457797011865921,35,1629527
"Patrick,",435,0.4668127213812918,64,1776095
"Daniel,",683,0.8158515062137109,34,1344350
"Tom,",269,0.7291125802243577,1,633945
"Alexandre,",401,0.13185334661627968,77,492509
"Subhash Chandra,",356,0.027015433731283345,55,356731
"Blalock,",207,0.4127891993237247,16,1017911
"Mussolini, Benito,",552,0.39000641272843584,60,59663
"Buñuel,",916,0.8904047849348978,64,1759396
"Dawkins,",699,0.463363510873273,78,908649
"Sallust,",284,0.017698619545625904,71,1108102
"John,",100,0.9962974720778293,25,1195358
"Roy,",4,0.5694230615592594,15,195106
"Jules de,",1224,0.6323218449609804,41,538191
"Hunt,",206,0.35022741796863266,51,1003938
"Dennis,",869,0.3748342563058328,85,1145018
"names,",437,0.6006731844845457,16,1246151
"Magee,",477,0.7951339544911055,71,1501929
"Popper, Karl,",351,0.043291168858460294,88,537987
"Milton,",796,0.7296540742443994,29,793075
"Hickenbottom,",251,0.03166104996704744,0,62144
"James,",441,0.6693111227348314,52,46541
"Brown,",1118,0.5943623334417154,62,64605
"Ashe,",1265,0.47048432144768515,15,1569490
"Hutcheson,",456,0.06331823120238034,10,1637995
"Botha,",1229,0.22744002641572936,7,1348468
"Shevardnadze,",413,0.4726998844515764,17,400660
"Alp,",1094,0.13538227768301958,67,913134
"Scott R.,",1191,0.9431258307378984,79,1451777
"Cray,",470,0.7209672585913046,36,147635
"Morrison, Jim,",323,0.94873011806194,53,1350380
"Henry Steele,",966,0.27490780787065094,24,671155
"John,",1145,0.4575946580812953,10,1402463
"Jeff,",404,0.12567422380445248,33,179352
"John,",61,0.5277430151144018,2,1768240
"Graham,",1096,0.8695486991425374,10,485572
"Boutroux,",759,0.4017945848108133,51,1271011
"Sidiq,",806,0.039290530675002544,56,313005
"Brooks,",1056,0.8223985414625472,22,1483877
"Tristan J.,",25,0.0784309110458854,59,295918
"DeGeneres,",997,0.5761917904156947,76,1104316
"Robert,",771,0.5743672342067909,74,931191
"Hofstadter,",1021,0.020576214568769235,30,1799305
"Landor,",966,0.25991235397538104,33,1309148
"Ondrick, William F.,",902,0.9655429712536234,20,1171388
"PrincessRoyaloftheUnitedKingdom,",207,0.3469926401675757,34,1559763
"Onassis, Jacqueline Kennedy,",994,0.07280785122082523,52,1363136
"Garry,",581,0.4933601874768099,15,1794951
"Bergerac,",534,0.6360381848041763,27,293387
"La Rochefoucauld,",294,0.05118041955496244,41,769831
"Navjot Singh,",1199,0.9813258720062351,43,61446
"Heller,",508,0.8709561612103671,22,556860
"Bancroft,",1137,0.5811961689237493,9,30631
"Huckabee,",1233,0.9148657953956494,49,1609414
"Dyson,",162,0.5272098742388278,25,1216765
"Amiel,",1222,0.662627621179754,49,1721147
"Steve,",603,0.7189407561118102,39,1638812
"Helen,",1169,0.73520712745446,42,1368666
"Handy,",851,0.7517342089241932,27,13650
"Christie,",1286,0.8801829997404226,9,1555361
"Bevan,",94,0.9177137121190495,61,384067
"Warren,",445,0.9281325854377636,47,1159732
"Clinton,",1198,0.9198983266615747,53,358998
"Carroll,",49,0.05571180440452683,62,937279
"Begin,",437,0.6686753002977066,80,739936
"Goering,",379,0.13742971198446108,7,885059
"Shirley,",69,0.9095940579335782,76,1681072
"Henry van,",225,0.08334833637294037,15,396898
"Chick,",785,0.17593543757771768,51,225986
"Charles,",577,0.9215344848575595,4,1645780
"Ciccone,",1037,0.6642953416504102,55,218633
"Kennedy,",927,0.2694499016622054,11,1090971
"Junge,",860,0.04938921381273975,38,1296784
"Al-Hallaj,",487,0.687126856631182,76,614828
"Mary,",943,0.4178109914342444,59,589042
"Ancius,",270,0.3428056987794198,6,1134371
"David,",1196,0.5063374333787,44,1371470
"Karzai,",901,0.6217438293024022,40,735149
"Schiller, Friedrich von,",1010,0.014399316724410638,60,1398364
"Clough,",373,0.7819846433610776,54,1047431
"Coulter,",1089,0.22835854522099142,60,602770
"Hussein,",703,0.9636428868591387,5,1179510
"Harvey,",741,0.8291107888872581,71,306609
"Tony,",1063,0.6659674080905209,73,449001
"Huelskamp,",155,0.7244272791341962,26,181220
"Arthur Conan,",832,0.9545335391260454,3,1762584
"Niven, Larry,",1183,0.05773930453037601,79,43930
"John,",216,0.6263986698456617,7,283330
"Jesse,",766,0.8052868238431999,12,1250630
"Puget, Jade,",1075,0.13758233840429435,19,1324010
"Briggs,",630,0.3797437506196274,45,1235214
"Gene,",1268,0.30145653639315484,44,650521
"Loo,",1072,0.6780162013644445,56,489053
"Ruskin, John,",720,0.14743660278173143,22,332018
"Goldsmith,",1101,0.5406540076303478,5,273562
"Bryant,",697,0.1529672187060731,31,147078
"Hutcheson,",586,0.14584072094917544,27,1269008
"Bob,",50,0.2059361498675465,62,130119
"Keller,",598,0.04795528141502148,16,1729327
"Nathan,",1151,0.22813678149722416,81,1261099
"La Rochefoucauld,",693,0.46675592607168515,31,52570
"Carol,",2,0.35638023016204956,29,229620
"Coolidge,",810,0.0789134417788695,22,459763
"Murrow, Edward R.,",174,0.7845311795846657,9,819486
"Lindsey,",292,0.7537706534236052,6,1543390
"Ray, James Arthur,",501,0.6509369415211435,63,510850
"Lernoux,",1280,0.07033374273896031,83,1418207
"Leo X ,",287,0.8811256434736764,3,1398179
"Allen,",1042,0.033540709325054374,58,97250
"Brad,",327,0.2957345983132915,6,973863
"Shrivastava,",188,0.4595069411992918,61,344611
"André,",725,0.9109115888868237,27,326712
"Davis,",1219,0.8352640242564557,39,1064835
"Shinoda,",27,0.17662184524629987,23,1628739
"Galileo,",1259,0.8492481682213401,58,879990
"Farage,",1123,0.04980045866977956,81,629538
"Martin,",629,0.7252070712385361,79,377411
"Icke,",931,0.9182032279590676,11,1637895
"Boris,",1281,0.42452924444856366,39,1590076
"Byrne,",546,0.8101824249782055,13,64426
"Tim,",181,0.3348862338338674,60,1799182
"Leana,",277,0.03946850819744463,85,722196
"Peter,",935,0.8656203810240907,6,790016
"Eliot,",1283,0.7896616135755591,88,1094364
"Gandhi,",305,0.3078141117108253,79,1285461
"Dirksen,",1218,0.9373979200276213,42,768062
"Hope,",1027,0.4245870744571375,27,764879
"Meher,",1129,0.2560298995276937,47,385257
"Blood,",569,0.4346751005794961,72,762951
"Abraham,",811,0.27177269020524053,32,1420623
"Eckhart,",775,0.3561358699796482,27,251206
"Mahendra,",521,0.3330849381239197,64,225690
"Ka-Ki,",1276,0.10985891292473915,55,121436
"Cherryh,",1085,0.25724073437403105,64,603235
"Nathan,",1223,0.718600724703521,64,1215781
"Lanne,",1292,0.979132897425076,4,1205458
"Gail,",937,0.5821671382192222,15,436551
"Stephen,",797,0.6786098981326634,55,456452
"Gaulle,",21,0.5563052550619897,47,317852
"Samuel ,",518,0.28904402655102623,28,280825
"Geronimo,",92,0.6960346946899604,83,1197914
"Carville,",695,0.8381059270914143,63,18751
"Kl-Ku,",60,0.36033217578224386,81,401013
"Philips, Emo,",1107,0.6272101915036628,87,1643885
"Evans,",1000,0.6258552931773419,76,134546
"Inge,",722,0.7370281039513147,83,38747
"Al-Hallaj,",978,0.3087349868579615,68,717569
"Pasteur, Louis,",1039,0.1522775356218029,77,354818
"Callaghan,",1174,0.2274594611836438,52,765329
"Harry,",1127,0.45884669805591605,7,1707482
"Murray,",226,0.10465290086601664,53,1333914
"Joschka,",13,0.3295699774784907,46,1605028
"Machado,",1016,0.19382446508302142,9,301335
"McClary,",1106,0.3831057484569458,55,1443533
"Morley, Christopher,",42,0.42321095445690937,56,193463
"Hawking,",149,0.07691583611699304,43,285193
"James,",580,0.9939503006609292,44,1793976
"Peter Kay,",1200,0.4198514948436254,30,101763
"Fitzgerald,",360,0.799998765759086,45,825441
"Peter,",29,0.3067094326336526,4,278794
"Eric,",776,0.7807286674906381,88,383358
"Werner,",810,0.5603972568778126,27,1022718
"Cao,",981,0.20827442285559872,5,964544
"Jackson,",649,0.8611845928331571,81,575902
"Sinclair,",138,0.24282201572481898,31,969738
"Bakunin,",926,0.5078196537528243,23,17697
"Ernie,",529,0.47323342732360896,84,190157
"Martin,",1214,0.2675424067282164,76,1322012
"Terry,",478,0.9715109867026221,84,1260396
"Simpson,",1090,0.06178917691036623,38,255005
"Lee,",9,0.9665891724326819,54,717128
"Hayden,",535,0.43558272479135063,88,350839
"Lucas,",173,0.8211249621576943,52,486763
"Locke,",457,0.31762824906981346,79,774078
"Page, Larry,",246,0.3210317774379582,49,1520443
"Rabuka, Sitiveni,",480,0.010705227793323724,43,1387878
"Steven,",1063,0.48465070456367365,7,73490
"Carlin,",534,0.4947384284934987,70,281305
"Rexroth, Kenneth,",510,0.7426259186250427,58,1053106
"Bill,",416,0.4705358569990399,75,1775761
"Andrew,",276,0.784001161163828,80,474215
"King of England,",1084,0.9544833426326713,40,639289
"Lewis,",197,0.9142903671277268,59,1652247
"Grace,",536,0.1269891251549049,4,995217
"Hossein Elahi Ghomshei,",698,0.30920188874989396,28,1151492
"Pirsig, Robert M.,",1010,0.8906908349341819,48,1456905
"Han Shan,",291,0.6750123642303841,32,707780
"Bush,",367,0.29186805373690805,52,1374948
"Eric,",725,0.47858536916992755,31,997179
"John Perry,",294,0.07608915633214464,45,69842
"Priestley, Joseph,",901,0.2497167986000478,5,1468301
"Huygens,",929,0.3485413714510788,3,1587634
"Carol Moseley,",1197,0.7494797992240753,54,753096
"Christopher,",325,0.27255826129735905,72,223370
"William,",899,0.7127815416470488,8,713284
"Barlow,",936,0.13547445018485593,86,1463952
"Hyson,",340,0.40974889114503377,44,891161
"William,",1102,0.959322011397614,9,44914
"Halliburton,",1246,0.8299500083076361,63,1007197
"Jordan,",810,0.49058151594402777,31,762636
"Delson,",967,0.9264699311224693,49,1715047
"Al-At,",730,0.2266422916863936,47,898171
"Ryszard,",405,0.4340735409629999,3,471841
"Benjamin,",311,0.8558067377215917,83,762905
"Pauli, Wolfgang,",1000,0.5851811730039572,44,1561535
"Henry,",309,0.9760374244111675,57,1254558
"Kilmister,",1146,0.8100470555558398,57,605519
"Box,",29,0.5341537825699169,21,1039950
"Henry,",75,0.6103453329774878,21,1514497
"Miyamoto, Shigeru,",762,0.4975063195420474,52,1577760
"AvenueD,",943,0.30695743781912144,55,1303830
"Joan of Arc,",1155,0.45179770663473695,42,425082
"Demosthenes,",203,0.5094844980188444,1,352320
"Lewis,",491,0.6901103647761486,33,1260131
"Francis,",1074,0.23942938337013353,87,961170
"Karl von,",276,0.5283160332612145,31,36644
"Lewis,",1214,0.0366286305579,14,492001
"Esposito,",323,0.7418899881396586,14,1192737
"Traudl,",1129,0.2852489446954726,43,1183050
"Yasser,",934,0.303898813099294,67,340080
"Daniels,",1028,0.7562683097965416,60,995613
"Ken,",175,0.5342418842781049,49,27758
"Jackson,",1,0.13295213875148382,36,455595
"Flynt,",155,0.44618977044270647,6,229336
"Paul,",521,0.5428019292746399,19,1057576
"Douglass,",160,0.726572826955344,7,1734297
"Daniel,",895,0.9708617013902648,82,1149169
"Margaret,",825,0.1036372656828568,85,871586
"James A.,",1002,0.1682279855039397,81,1466323
"Mallet,",1103,0.8024253693038573,33,342677
"John,",1214,0.17812708056954507,18,1295404
"Housman,",242,0.3834341966955428,81,1748985
"Simon,",315,0.9778826728559007,85,1546395
"Alberti,",314,0.3265368273278042,18,1113170
"Jesse,",1232,0.6418140571607588,78,1608766
"Jane,",252,0.24051468063849224,29,1242980
"Benjamin,",507,0.5537167601067017,43,562026
"Francesco,",471,0.1764564990718085,17,512094
"C. L. R.,",1148,0.6061797549021388,34,911761
"Benjamin,",248,0.9589617078858593,70,1675520
"Lang,",4,0.5091105299566153,19,1688632
"Gaye,",515,0.6917320212051444,11,212629
"Pierre,",872,0.6870847095612793,66,1444788
"Simak,",454,0.8143189857434929,24,647852
"Delson,",1014,0.5350716241635626,82,442485
"Roosevelt, Eleanor,",1126,0.874712664717289,16,82911
"Charles,",982,0.8132690116884259,87,61701
"Robert H.,",78,0.7711115354023488,37,926384
"Katherine,",261,0.28866445802147644,81,1762489
"Dayan,",517,0.6324506989211278,2,506728
"Richard Brinsley,",17,0.7808956848338905,35,620062
"Blair,",251,0.5257158522170383,22,425458
"Lawler,",13,0.20762741021359887,0,349561
"Bush,",580,0.060656597460891915,56,1686785
"William S.,",606,0.9786405652559973,4,326198
